onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0003	22.0119	85	4	200	1	60	2	0	0	2	0	0	0	0	0.4868	0	2	0	0	0.0003	3.0218	3.0218	17.0482	7.5238	17.0481	22.0122	5	0	0	0.7531	0.7061	1.0554	1.0926
22.0459	22.0124	86	4	150	1	35	2	0	0	2	0	0	0	0	0.6392	0	2	0	0	22.0459	25.0653	25.0653	39.1053	29.7204	39.1052	44.0583	5	150	0	0.3196	0.8338	1.3227	1.2661
44.0796	20.0124	87	4	200	2	85	2	0	1.0382	0	2	0	0	0	0	2	0	0	0	44.0796	45.1532	45.1676	61.1364	54.1123	61.1363	64.092	3	100	100	0.4463	0.3552	1.3343	1.0399
64.1137	22.0124	88	4	150	2	20	2	0	1.3811	0	1	0	0	0	0	1	0	0	0	64.1137	65.5279	65.5327	81.1683	74.1408	81.1681	86.1261	5	150	0	0.8632	0.0142	1.0985	1.813
86.1504	23.0138	89	4	200	1	90	2	0	0	2	0	0	0	0	0.5125	0	2	0	0	86.1504	89.1783	89.1783	103.2272	93.715	103.2264	109.1642	6	100	100	0.4652	0.5784	1.2101	1.0396
109.1989	22.0127	90	4	150	1	80	2	0	0	1	0	0	0	0	0.8066	0	1	0	0	109.1989	112.2083	112.2083	126.2429	117.0257	126.2429	131.2116	5	150	0	0.6579	0.4723	1.1578	1.1595
131.2308	23.0121	91	4	200	2	40	2	0	1.4078	0	1	0	0	0	0	1	0	0	0	131.2308	132.6741	132.6787	148.2739	141.2528	148.2739	154.2429	6	100	100	0.5805	0.509	1.0519	2.0528
154.2615	23.0121	92	4	150	2	90	2	0	1.5819	0	1	0	0	0	0	1	0	0	0	154.2615	155.8788	155.8826	171.3046	164.2824	171.3045	177.2736	6	0	150	0.8384	0.292	1.1063	1.0665
177.2924	25.0122	93	4	200	1	75	2	0	0	2	0	0	0	0	0.5122	0	2	0	0	177.2924	180.3101	180.3102	194.3485	184.8369	194.3485	202.3046	8	100	100	0.1557	0.0684	1.1213	1.1063
202.3261	22.0121	94	4	150	1	80	2	0	0	1	0	0	0	0	0.7736	0	1	0	0	202.3261	205.3451	205.3451	219.3783	210.1412	219.3783	224.3382	5	150	0	0.4234	0.5151	1.0363	1.6126
