onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0005	23.0008	1	1	200	1	25	2	0	0	1	0	0	0	0	0.458	0	1	0	0	0.0005	3.014	3.0141	17.0588	7.4939	17.0468	23.0013	6	100	100	0.5212	0.7195
23.0603	23.0002	2	1	150	1	30	2	0	0	1	0	0	0	0	0.4807	0	1	0	0	23.0603	26.0668	26.0669	40.1304	30.5749	40.1182	46.0605	6	0	150	0.1617	0.4387
46.0722	23.0002	3	1	200	2	10	2	0	0.7186	0	1	0	0	0	0	1	0	0	0	46.0722	46.8069	46.8213	63.1354	56.1006	63.1233	69.0724	6	0	0	0.7928	0.9833
69.0802	21.0001	4	1	150	2	20	2	0	1.0798	0	1	0	0	0	0	1	0	0	0	69.0802	70.1732	70.1862	86.1404	79.1056	86.1282	90.0803	4	150	0	0.5201	0.1161
90.0853	23	5	1	200	1	75	2	0	0	2	0	0	0	0	0.5761	0	2	0	0	90.0853	93.0906	93.0907	107.1328	97.686	107.1206	113.0853	6	100	100	0.3839	0.5962
113.0904	20.0001	6	1	150	1	85	2	0	0	2	0	0	0	0	0.4915	0	2	0	0	113.0904	116.0957	116.0957	130.1512	120.6064	130.139	133.0905	3	0	150	0.8649	0.3192
133.095	24	7	1	200	2	65	2	0	0.8834	0	2	0	0	0	0	2	0	0	0	133.095	133.9937	134.0032	150.1573	143.1226	150.1451	157.095	7	0	0	0.1769	0.9851
157.0999	25	8	1	150	2	85	2	0	0.8625	0	2	0	0	0	0	2	0	0	0	157.0999	157.9774	157.9811	174.1486	167.1138	174.1364	182.0999	8	150	0	0.2606	0.4692
182.1047	23.0001	9	1	200	1	70	2	0	0	2	0	0	0	0	0.566	0	2	0	0	182.1047	185.1101	185.1101	199.1529	189.6963	199.1407	205.1048	6	0	0	0.5623	0.7808
205.1092	23.0001	10	1	150	1	15	2	0	0	1	0	0	0	0	0.5576	0	1	0	0	205.1092	208.1153	208.1153	222.1713	212.6926	222.159	228.1093	6	0	150	0.6078	0.4139
228.1143	23	11	1	200	2	60	2	0	1.4686	0	2	0	0	0	0	2	0	0	0	228.1143	229.5978	229.6086	245.1763	238.1415	245.1641	251.1143	6	100	100	0.8385	0.1088
