onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0003	20.0008	57	3	200	1	40	1	1.0212	0	1	0	0	0	0	0	0	1	0	0	0.0003	1.0473	1.0521	17.0593	10.0208	17.0481	20.0011	3	0	0	0.0498	0.8698	1.1244	1.7596
20.0232	23.0007	58	3	150	1	65	1	2.688	0	2	0	0	0	0	0	0	1	0	0	20.0232	22.7593	22.7633	37.0775	30.0477	37.066	43.0239	6	150	0	0.8838	0.9579	1.2226	1.08
43.0456	23.0008	59	3	200	2	10	1	0	0	0	1	0	0	0.6913	0	1	0	0	0	43.0456	46.0622	46.0623	60.1085	50.777	60.0966	66.0464	6	100	100	0.7252	0.4259	1.1439	1.5461
66.0705	23.0008	60	3	150	2	90	1	0	0	0	2	0	0	2.0736	0	1	0	0	0	66.0705	69.0894	69.0894	83.1258	75.1769	83.1139	89.0713	6	0	150	0.0151	0.743	1.1076	1.1728
89.094	22.0036	61	3	200	1	40	1	1.4075	0	1	0	0	0	0	0	0	1	0	0	89.094	90.5443	90.5491	106.1703	99.1249	106.159	111.0976	5	100	100	0.1432	0.0607	1.1856	1.0936
111.1323	24.0006	62	3	150	1	70	1	1.7343	0	1	0	0	0	0	0	0	2	0	0	111.1323	112.8885	112.9	128.1874	121.1529	128.1752	135.1329	7	150	0	0.354	0.8262	1.2266	1.1065
135.1538	26	63	3	200	2	25	1	0	0	0	1	0	0	0.6457	0	1	0	0	0	135.1538	138.1702	138.1702	152.2174	142.8274	152.2056	161.1538	9	100	100	0.1016	0.1	1.5984	1.0395
161.1724	22.0001	64	3	150	2	65	1	0	0	0	1	0	0	0.9011	0	1	0	0	0	161.1724	164.198	164.198	178.2338	169.1123	178.2218	183.1725	5	0	150	0.7802	0.0369	1.1871	1.1862
183.1933	21.0001	65	3	200	1	35	1	0.9255	0	1	0	0	0	0	0	0	1	0	0	183.1933	184.1572	184.1644	200.2515	193.2208	200.2395	204.1934	4	0	0	0.9028	0.7488	1.1428	1.0398
204.2122	25.0002	66	3	150	1	80	1	2.0085	0	2	0	0	0	0	0	0	1	0	0	204.2122	206.2583	206.2621	221.2697	214.2333	221.2576	229.2124	8	150	0	0.4646	0.2712	1.1617	1.1065
229.2316	21.0001	67	3	200	2	90	1	0	0	0	2	0	0	0.8697	0	2	0	0	0	229.2316	232.2495	232.2497	246.2994	237.1334	246.2874	250.2317	4	100	100	0.7846	0.7926	1.1738	1.133
250.2528	24.0001	68	3	150	2	85	1	0	0	0	1	0	0	0.7121	0	2	0	0	0	250.2528	253.2686	253.2686	267.3042	257.9938	267.2922	274.2529	7	0	150	0.5947	0.8741	1.3336	1.3062
