onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0017	23.0006	1	1	200	1	25	1	1.1635	0	1	0	0	0	0	0	0	1	0	0	0.0017	1.2166	1.2256	17.0994	10.0558	17.0886	23.0023	6	100	100	0.5212	0.7195	1.0648	1.2134
23.099	23.0009	2	1	150	1	30	1	1.2125	0	1	0	0	0	0	0	0	2	0	0	23.099	24.3361	24.3496	40.1703	33.1279	40.1587	46.0999	6	150	0	0.1617	0.4387	1.3048	1.0931
46.1397	23.0014	3	1	200	2	10	1	0	0	0	1	0	0	0.6487	0	1	0	0	0	46.1397	49.1468	49.1468	63.201	53.8137	63.1893	69.1411	6	0	0	0.7928	0.9833	1.1785	1.1063
69.1611	21.0001	4	1	150	2	20	1	0	0	0	2	0	0	2.2415	0	1	0	0	0	69.1611	72.1774	72.1776	86.218	78.437	86.206	90.1612	4	150	0	0.5201	0.1161	1.0448	1.1728
90.1793	23.0002	5	1	200	1	75	1	1.02	0	2	0	0	0	0	0	0	2	0	0	90.1793	91.2364	91.2424	107.2361	100.2032	107.2242	113.1795	6	100	100	0.3839	0.5962	1.1584	1.3328
113.1992	20.0001	6	1	150	1	85	1	1.739	0	1	0	0	0	0	0	0	2	0	0	113.1992	114.9729	114.9794	130.2535	123.2232	130.2414	133.1993	3	0	150	0.8649	0.3192	1.1289	1.1998
133.2198	24.0001	7	1	200	2	65	1	0	0	0	2	0	0	0.741	0	2	0	0	0	133.2198	136.2357	136.2357	150.272	140.9906	150.26	157.2199	7	0	0	0.1769	0.9851	1.3875	1.0396
157.2387	25.0001	8	1	150	2	85	1	0	0	0	2	0	0	1.657	0	1	0	0	0	157.2387	160.2558	160.2558	174.3023	165.9234	174.2902	182.2388	8	0	150	0.2606	0.4692	1.0913	1.1329
182.2566	23.0001	9	1	200	1	70	1	1.5806	0	2	0	0	0	0	0	0	2	0	0	182.2566	183.8665	183.8714	199.3054	192.2778	199.2934	205.2567	6	0	0	0.5623	0.7808	1.0864	1.1065
205.275	23.0001	10	1	150	1	15	1	2.2	0	2	0	0	0	0	0	0	2	0	0	205.275	207.5032	207.5151	222.3358	215.3054	222.324	228.2751	6	150	0	0.6078	0.4139	1.1429	1.1598
228.2933	23.0001	11	1	200	2	60	1	0	0	0	2	0	0	0.8382	0	2	0	0	0	228.2933	231.3101	231.3101	245.3531	236.1691	245.3414	251.2934	6	100	100	0.8385	0.1088	1.3545	1.1462
251.3139	24.0001	12	1	150	2	20	1	0	0	0	1	0	0	1.3378	0	2	0	0	0	251.3139	254.3309	254.3309	268.3707	259.6858	268.3587	275.314	7	0	150	0.4622	0.5047	1.218	1.1325
275.3328	24	13	1	200	1	80	1	1.032	0	2	0	0	0	0	0	0	2	0	0	275.3328	276.4001	276.4072	292.3876	285.3571	292.3756	299.3328	7	100	100	0.4586	0.2929	1.1692	1.2131
299.3511	21.0001	14	1	150	1	40	1	1.9332	0	2	0	0	0	0	0	0	2	0	0	299.3511	301.3051	301.3171	316.4045	309.3768	316.3925	320.3512	4	150	0	0.0916	0.8384	1.4063	1.0932
320.3717	25	15	1	200	2	30	1	0	0	0	1	0	0	0.5507	0	1	0	0	0	320.3717	323.3876	323.3876	337.436	327.9512	337.424	345.3717	8	100	100	0.1196	0.5065	1.1064	1.0663
345.39	24.0002	16	1	150	2	10	1	0	0	0	2	0	0	2.7408	0	2	0	0	0	345.39	348.4064	348.4064	362.4392	355.1577	362.4271	369.3902	7	0	150	0.7053	0.5028	1.2507	1.0395
369.4109	19.0001	17	1	200	1	80	1	1.2117	0	2	0	0	0	0	0	0	2	0	0	369.4109	370.6611	370.6756	386.4828	379.4433	386.4707	388.411	2	0	0	0.2405	0.9676	1.0983	1.3198
388.4297	22.0001	18	1	150	1	75	1	2.0864	0	2	0	0	0	0	0	0	1	0	0	388.4297	390.5418	390.5475	405.5017	398.4517	405.4897	410.4298	5	150	0	0.0304	0.0855	1.5486	1.3064
410.4481	24.0001	19	1	200	2	65	1	0	0	0	2	0	0	0.5373	0	2	0	0	0	410.4481	413.4644	413.4644	427.5061	418.0214	427.494	434.4482	7	0	0	0.4122	0.8945	1.1797	1.0928
434.4685	21.0001	20	1	150	2	60	1	0	0	0	1	0	0	2.0742	0	2	0	0	0	434.4685	437.4845	437.4845	451.5363	443.5746	451.5241	455.4686	4	150	0	0.8023	0.2692	1.5631	1.5993
455.4871	22.0001	21	1	200	1	90	1	1.0154	0	2	0	0	0	0	0	0	2	0	0	455.4871	456.5366	456.5474	472.5411	465.5147	472.5292	477.4872	5	100	100	0.2534	0.4844	1.1786	1.6263
477.5057	22.0001	22	1	150	1	90	1	2.6714	0	2	0	0	0	0	0	0	2	0	0	477.5057	480.2105	480.2177	494.5589	487.5299	494.5469	499.5058	5	0	150	0.0492	0.276	1.3143	1.3997
499.5267	22.0001	23	1	200	2	15	1	0	0	0	1	0	0	0.8599	0	1	0	0	0	499.5267	502.5438	502.5438	516.59	507.4141	516.5779	521.5268	5	100	100	0.1339	0.2056	1.184	1.0796
521.5459	22.0001000000001	24	1	150	2	25	1	0	0	0	1	0	0	1.2483	0	2	0	0	0	521.5459	524.5623	524.5623	538.5943	529.8201	538.5824	543.546	5	0	150	0.5054	0.1239	1.0369	1.2661
543.5664	20.0001	25	1	200	1	70	1	1.1778	0	2	0	0	0	0	0	0	2	0	0	543.5664	544.7699	544.7782	560.6253	553.599	560.6133	563.5665	3	100	100	0.8368	0.6167	1.4124	1.6128
563.5849	20.0001000000001	26	1	150	1	35	1	2.8702	0	1	0	0	0	0	0	0	2	0	0	563.5849	566.4813	566.4894	580.644	573.6081	580.6319	583.585	3	150	0	0.0569	0.0408	1.1345	1.3197
583.6031	21.0001	27	1	200	2	40	1	0	0	0	1	0	0	1.059	0	1	0	0	0	583.6031	586.6191	586.6191	600.6624	591.6988	600.6505	604.6032	4	100	100	0.291	0.4634	1.328	1.0797
604.6237	26.0002000000001	28	1	150	2	35	1	0	0	0	2	0	0	0.9006	0	2	0	0	0	604.6237	607.6402	607.6402	621.6806	612.5586	621.6686	630.6239	9	0	150	0.2717	0.9382	1.2851	1.506
