onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0003	22.0008	85	4	200	1	60	1	1.4572	0	2	0	0	0	0	0	0	2	0	0	0.0003	1.4966	1.5053	17.0594	10.0303	17.0483	22.0011	5	0	0	0.7531	0.7061	1.0483	1.3998
22.0248	22.0007	86	4	150	1	35	1	1.8576	0	1	0	0	0	0	0	0	1	0	0	22.0248	23.9148	23.9228	39.0904	32.0542	39.0786	44.0255	5	150	0	0.3196	0.8338	1.8683	1.3865
44.0469	20.0007	87	4	200	2	85	1	0	0	0	2	0	0	0.8909	0	2	0	0	0	44.0469	47.0653	47.0653	61.1215	51.9765	61.1096	64.0476	3	100	100	0.4463	0.3552	1.1673	1.9592
64.0698	22.0007	88	4	150	2	20	1	0	0	0	2	0	0	1.2193	0	1	0	0	0	64.0698	67.0869	67.0869	81.1266	72.3233	81.1148	86.0705	5	150	0	0.8632	0.0142	1.6841	1.0529
86.0945	23.0034	89	4	200	1	90	1	1.5411	0	2	0	0	0	0	0	0	2	0	0	86.0945	87.6791	87.6836	103.1848	96.1323	103.1733	109.0979	6	100	100	0.4652	0.5784	1.5664	1.2535
109.1356	22.0006	90	4	150	1	80	1	2.3334	0	2	0	0	0	0	0	0	1	0	0	109.1356	111.5019	111.5139	126.1882	119.1607	126.1762	131.1362	5	150	0	0.6579	0.4723	1.8861	1.6529
131.1575	23.0001	91	4	200	2	40	1	0	0	0	1	0	0	1.2393	0	1	0	0	0	131.1575	134.1743	134.1743	148.2193	139.4361	148.2073	154.1576	6	100	100	0.5805	0.509	1.4494	1.4926
154.1768	23.0001	92	4	150	2	90	1	0	0	0	2	0	0	0.7217	0	2	0	0	0	154.1768	157.1937	157.1937	171.2366	161.9358	171.2246	177.1769	6	150	0	0.8384	0.292	1.7141	1.586
177.1957	25.0001	93	4	200	1	75	1	0.855	0	2	0	0	0	0	0	0	2	0	0	177.1957	178.0892	178.1003	194.254	187.227	194.2419	202.1958	8	100	100	0.1557	0.0684	2.1919	1.0931
202.2174	22.0001	94	4	150	1	80	1	2.4122	0	1	0	0	0	0	0	0	2	0	0	202.2174	204.6631	204.6761	219.2837	212.2477	219.2718	224.2175	5	0	150	0.4234	0.5151	1.2946	1.2664
224.2369	26.0001	95	4	200	2	20	1	0	0	0	1	0	0	0.7267	0	1	0	0	0	224.2369	227.2538	227.2539	241.3015	232.0057	241.2895	250.237	9	100	100	0.6406	0.7541	2.438	1.1325
250.2573	24.0001	96	4	150	2	35	1	0	0	0	1	0	0	0.7025	0	2	0	0	0	250.2573	253.273	253.273	267.3043	257.9976	267.2922	274.2574	7	0	150	0.5468	0.6335	1.3826	1.1858
274.2765	23.0001	97	4	200	1	40	1	1.0048	0	1	0	0	0	0	0	0	1	0	0	274.2765	275.3197	275.3274	291.3345	284.3029	291.3225	297.2766	6	100	100	0.2285	0.1595	1.1703	1.0532
297.2958	21.0001	98	4	150	1	15	1	1.6227	0	1	0	0	0	0	0	0	1	0	0	297.2958	298.9415	298.9578	314.3518	307.3239	314.3398	318.2959	4	0	150	0.1834	0.4431	1.0468	2.2527
318.3175	24.0001	99	4	200	2	75	1	0	0	0	2	0	0	0.8777	0	2	0	0	0	318.3175	321.334	321.334	335.3833	326.2252	335.3713	342.3176	7	100	100	0.9354	0.4902	1.6671	1.0662
