onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0007	29	2	200	1	40	1	1.4313	0	1	0	0	0	0	0	0	1	0	0	0.0002	1.4766	1.4841	17.0786	10.0447	17.0672	20.0009	3	100	100	0.6093	0.5562	1.2524	1.6398
20.0213	20.0007	30	2	150	1	60	1	1.9379	0	2	0	0	0	0	0	0	2	0	0	20.0213	21.9886	21.9961	37.097	30.0631	37.0851	40.022	3	150	0	0.8624	0.9777	2.0657	1.2266
40.0436	24.0007	31	2	200	2	40	1	0	0	0	1	0	0	0.8376	0	1	0	0	0	40.0436	43.0622	43.0622	57.1155	47.9173	57.1035	64.0443	7	0	0	0.387	0.9365	1.4529	1.4395
64.0642	22.0008	32	2	150	2	70	1	0	0	0	2	0	0	0.734	0	1	0	0	0	64.0642	67.0835	67.0835	81.1457	71.844	81.1339	86.065	5	0	150	0.2155	0.2635	1.2398	1.8394
86.0861	21.0034	33	2	200	1	10	1	0.8683	0	1	0	0	0	0	0	0	1	0	0	86.0861	86.9988	87.0096	103.1772	96.1311	103.1657	107.0895	4	100	100	0.4946	0.3662	1.2525	1.8528
107.1193	26.0006	34	2	150	1	25	1	1.0661	0	1	0	0	0	0	0	0	2	0	0	107.1193	108.2011	108.2143	124.1814	117.1474	124.1695	133.1199	9	150	0	0.6515	0.6494	1.4394	1.4265
133.1376	22.0001	35	2	200	2	70	1	0	0	0	2	0	0	0.8581	0	2	0	0	0	133.1376	136.1548	136.1548	150.2108	141.0332	150.1989	155.1377	5	100	100	0.9488	0.5226	1.4397	1.4261
155.1562	22.0001	36	2	150	2	35	1	0	0	0	1	0	0	1.6816	0	1	0	0	0	155.1562	158.1722	158.1722	172.2286	163.8743	172.2167	177.1563	5	150	0	0.7967	0.5675	1.8527	1.8393
177.1734	23.0001	37	2	200	1	20	1	1.046	0	1	0	0	0	0	0	0	1	0	0	177.1734	178.2594	178.2659	194.2464	187.2124	194.2343	200.1735	6	100	100	0.0052	0.6745	1.8526	1.2265
200.1907	22.0002	38	2	150	1	80	1	2.524	0	2	0	0	0	0	0	0	1	0	0	200.1907	202.7413	202.7492	217.2636	210.2296	217.2516	222.1909	5	150	0	0.2028	0.6775	1.4394	1.2264
222.2104	21.0001	39	2	200	2	90	1	0	0	0	2	0	0	0.9601	0	2	0	0	0	222.2104	225.2276	225.2278	239.2813	230.2056	239.2693	243.2105	4	100	100	0.6702	0.0349	1.4397	1.8394
243.2278	23.0001	40	2	150	2	30	1	0	0	0	1	0	0	1.4367	0	2	0	0	0	243.2278	246.2444	246.2444	260.2994	251.7002	260.2874	266.2279	6	0	150	0.3698	0.7722	1.8395	2.6524
266.2455	25	41	2	200	1	75	1	1.1819	0	2	0	0	0	0	0	0	2	0	0	266.2455	267.4523	267.4562	283.3034	276.2692	283.2914	291.2455	8	0	0	0.4082	0.9245	1.8524	1.2265
291.2652	21.0001	42	2	150	1	85	1	1.3108	0	2	0	0	0	0	0	0	2	0	0	291.2652	292.5977	292.606	308.3332	301.2992	308.3212	312.2653	4	0	150	0.8866	0.589	1.2393	1.4264
312.2829	22.0001	43	2	200	2	10	1	0	0	0	1	0	0	0.861	0	1	0	0	0	312.2829	315.2992	315.2992	329.338	320.1765	329.326	334.283	5	100	100	0.9762	0.7818	1.4397	1.2261
334.3013	23.0001	44	2	150	2	85	1	0	0	0	2	0	0	1.9568	0	1	0	0	0	334.3013	337.3183	337.3183	351.3689	343.2904	351.357	357.3014	6	0	150	0.5893	0.9133	1.2397	1.2262
357.3194	23.0001	45	2	200	1	15	1	1.0062	0	1	0	0	0	0	0	0	1	0	0	357.3194	358.3597	358.3659	374.3863	367.3521	374.3743	380.3195	6	100	100	0.9111	0.6735	1.6395	1.2263
380.3377	25	46	2	150	1	65	1	2.7856	0	2	0	0	0	0	0	0	2	0	0	380.3377	383.1564	383.1692	397.4169	390.3828	397.405	405.3377	8	0	150	0.9006	0.0478	1.4396	2.2394
405.3579	19.0001	47	2	200	2	25	1	0	0	0	1	0	0	1.9629	0	1	0	0	0	405.3579	408.3738	408.3738	422.4335	414.3742	422.4214	424.358	2	100	100	0.7737	0.0193	1.8396	1.2261
424.3759	23	48	2	150	2	90	1	0	0	0	2	0	0	1.1585	0	1	0	0	0	424.3759	427.3916	427.3916	441.4657	432.5882	441.4536	447.3759	6	0	150	0.3181	0.3737	1.2398	1.4261
447.3944	21.0001	49	2	200	1	65	1	1.5872	0	2	0	0	0	0	0	0	2	0	0	447.3944	449.011	449.0224	464.4697	457.4354	464.4577	468.3945	4	100	100	0.9731	0.1189	1.4396	1.4264
468.4147	24.0001	50	2	150	1	15	1	0	0	0	0	1	0	0	0	0	0	0	0	468.4147	471.4321	471.4399	485.4346	-7947.6917	-7947.6917	492.4148	7	0	0	0.2242	0.0271	2.0528	100
492.4331	24.0001	51	2	200	2	60	1	0	0	0	2	0	0	1.0449	0	2	0	0	0	492.4331	495.4569	495.4569	509.5181	500.5271	509.5059	516.4332	7	0	0	0.9226	0.816	1.6391	1.2262
516.4531	24.0001000000001	52	2	150	2	30	1	0	0	0	1	0	0	1.1541	0	2	0	0	0	516.4531	519.4699	519.4699	533.5083	524.6403	533.4963	540.4532	7	0	150	0.1716	0.8357	1.4397	1.8392
