onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0004	20.0012	29	2	200	1	40	1	0.8866	0	1	0	0	0	0	0	0	1	0	0	0.0004	0.9295	0.9489	17.0893	10.0424	17.0782	20.0016	3	100	100	0.6093	0.5562	1.1458	1.2398
20.0237	20.0008	30	2	150	1	60	1	2.0313	0	2	0	0	0	0	0	0	2	0	0	20.0237	22.1191	22.1269	37.0945	30.0611	37.0826	40.0245	3	150	0	0.8624	0.9777	1.2927	1.4399
40.0441	24.0008	31	2	200	2	40	1	0	0	0	1	0	0	1.0994	0	1	0	0	0	40.0441	43.0635	43.0635	57.1128	48.1899	57.1011	64.0449	7	0	0	0.387	0.9365	1.6928	1.2261
64.0652	22.0007	32	2	150	2	70	1	0	0	0	1	0	0	0.7562	0	2	0	0	0	64.0652	67.0848	67.0849	81.143	71.8634	81.1311	86.0659	5	150	0	0.2155	0.2635	1.2399	1.4394
86.0862	21.0041	33	2	200	1	10	1	1.0644	0	1	0	0	0	0	0	0	1	0	0	86.0862	87.1922	87.2068	103.1876	96.143	103.1765	107.0903	4	100	100	0.4946	0.3662	1.6658	1.2399
107.131	26.0007	34	2	150	1	25	1	1.6839	0	1	0	0	0	0	0	0	1	0	0	107.131	108.8426	108.8512	124.1918	117.1578	124.1799	133.1317	9	0	150	0.6515	0.6494	1.4393	1.2265
133.1487	22.0001	35	2	200	2	70	1	0	0	0	2	0	0	0.8963	0	2	0	0	0	133.1487	136.1651	136.1652	150.2211	141.0816	150.2091	155.1488	5	100	100	0.9488	0.5226	1.6396	1.4262
155.1659	22.0002	36	2	150	2	35	1	0	0	0	2	0	0	1.2634	0	1	0	0	0	155.1659	158.182	158.1821	172.2386	163.4663	172.2267	177.1661	5	150	0	0.7967	0.5675	1.2399	1.226
177.1853	23.0001	37	2	200	1	20	1	1.1063	0	1	0	0	0	0	0	0	1	0	0	177.1853	178.3299	178.3427	194.2697	187.2358	194.2577	200.1854	6	100	100	0.0052	0.6745	1.2393	1.2264
200.2028	22.0001	38	2	150	1	80	1	1.4351	0	2	0	0	0	0	0	0	2	0	0	200.2028	201.6623	201.6664	217.2736	210.2395	217.2616	222.2029	5	0	150	0.2028	0.6775	1.2395	1.4264
222.2205	21.0001	39	2	200	2	90	1	0	0	0	2	0	0	0.6414	0	2	0	0	0	222.2205	225.2373	225.2374	239.2913	229.8966	239.2792	243.2206	4	100	100	0.6702	0.0349	1.2398	1.2262
243.2405	23.0001	40	2	150	2	30	1	0	0	0	2	0	0	0.4879	0	1	0	0	0	243.2405	246.2572	246.2572	260.2959	250.7613	260.2839	266.2406	6	0	150	0.3698	0.7722	1.4396	1.6392
266.2583	25.0001	41	2	200	1	75	1	0.9757	0	2	0	0	0	0	0	0	2	0	0	266.2583	267.2691	267.2794	283.3263	276.2925	283.3144	291.2584	8	0	0	0.4082	0.9245	1.2394	1.2264
291.2781	21.0001	42	2	150	1	85	1	2.915	0	2	0	0	0	0	0	0	2	0	0	291.2781	294.2249	294.2416	308.3561	301.3221	308.3441	312.2782	4	0	150	0.8866	0.589	1.4394	1.2264
312.2966	22.0001	43	2	200	2	10	1	0	0	0	1	0	0	0.7172	0	1	0	0	0	312.2966	315.3136	315.3136	329.3742	320.0556	329.3622	334.2967	5	100	100	0.9762	0.7818	1.6396	1.6259
334.3145	23.0001	44	2	150	2	85	1	0	0	0	2	0	0	0.6509	0	2	0	0	0	334.3145	337.3315	337.3315	351.3918	342.0202	351.3797	357.3146	6	0	150	0.5893	0.9133	1.8395	1.2262
