onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0004	57	3	200	1	40	1	0.5197	0	1	0	0	0	0	0	0	1	0	0	0.0002	0.5828	0.6295	17.1465	10.0967	17.1301	20.0006	3	0	0	0.0498	0.8698	1.3	1.2334
20.0077	23.0002	58	3	150	1	65	1	1.529	0	1	0	0	0	0	0	0	2	0	0	20.0077	21.5923	21.6153	37.1302	30.0803	37.1136	43.0079	6	150	0	0.8838	0.9579	1.25	1.2168
43.0142	23.0002	59	3	200	2	10	1	0	0	0	1	0	0	0.9663	0	1	0	0	0	43.0142	46.026	46.0261	60.114	51.0303	60.0973	66.0144	6	100	100	0.7252	0.4259	1.45	1.2261
66.02	23.0002	60	3	150	2	90	1	0	0	0	2	0	0	0.9415	0	2	0	0	0	66.02	69.03	69.03	83.1144	74.0058	83.0979	89.0202	6	150	0	0.0151	0.743	1.2337	1.4253
89.0259	22.001	61	3	200	1	40	1	0.9266	0	1	0	0	0	0	0	0	1	0	0	89.0259	89.9913	90.0146	106.1483	99.0822	106.1318	111.0269	5	100	100	0.1432	0.0607	1.45	1.6336
111.0359	24.0002	62	3	150	1	70	1	1.063	0	1	0	0	0	0	0	0	2	0	0	111.0359	112.1281	112.1484	128.132	121.0818	128.1153	135.0361	7	150	0	0.354	0.8262	1.2333	1.4168
135.0408	26	63	3	200	2	25	1	0	0	0	1	0	0	0.753	0	1	0	0	0	135.0408	138.0493	138.0493	152.1324	142.8353	152.1157	161.0408	9	100	100	0.1016	0.1	1.8333	1.6259
161.0458	22.0001	64	3	150	2	65	1	0	0	0	2	0	0	0.6772	0	2	0	0	0	161.0458	164.0545	164.0545	178.1329	168.76	178.1162	183.0459	5	150	0	0.7802	0.0369	1.2333	1.4167
183.0504	21.0001	65	3	200	1	35	1	0.8057	0	1	0	0	0	0	0	0	1	0	0	183.0504	183.8893	183.9089	200.15	193.1	200.1333	204.0505	4	0	0	0.9028	0.7488	1.4333	1.4168
204.0551	25.0001	66	3	150	1	80	1	1.2821	0	2	0	0	0	0	0	0	2	0	0	204.0551	205.3656	205.3835	221.1504	214.1002	221.1337	229.0552	8	0	150	0.4646	0.2712	1.6334	1.6167
229.0604	21	67	3	200	2	90	1	0	0	0	2	0	0	0.6851	0	2	0	0	0	229.0604	232.0687	232.0688	246.1509	236.786	246.1342	250.0604	4	100	100	0.7846	0.7926	1.6333	1.8255
250.0656	24	68	3	150	2	85	1	0	0	0	2	0	0	1.6688	0	1	0	0	0	250.0656	253.0738	253.0738	267.1513	258.77	267.1347	274.0656	7	0	150	0.5947	0.8741	2.0333	1.4378
274.0703	24.0001	69	3	200	1	15	1	0.7734	0	1	0	0	0	0	0	0	1	0	0	274.0703	274.8749	274.8848	291.1518	284.1016	291.1351	298.0704	7	100	100	0.2241	0.1368	1.6334	1.4167
298.0757	21	70	3	150	1	60	1	0.7342	0	2	0	0	0	0	0	0	2	0	0	298.0757	298.8363	298.8519	315.1689	308.1187	315.1522	319.0757	4	0	150	0.8541	0.2953	1.4333	1.6167
319.0809	24	71	3	200	2	75	1	0	0	0	2	0	0	0.8026	0	2	0	0	0	319.0809	322.0903	322.0903	336.1693	326.9218	336.1526	343.0809	7	100	100	0.1024	0.5099	1.4333	1.6234
343.0882	22.0001	72	3	150	2	20	1	0	0	0	2	0	0	0.9757	0	2	0	0	0	343.0882	346.0978	346.0978	360.1865	351.1126	360.1698	365.0883	5	0	150	0.125	0.952	1.8333	1.6248
365.0937	22	73	3	200	1	75	1	1.5452	0	2	0	0	0	0	0	0	2	0	0	365.0937	366.6653	366.6866	382.1869	375.1367	382.1702	387.0937	5	0	0	0.5358	0.8588	1.6334	1.4167
387.0989	24	74	3	150	1	25	1	1.1363	0	1	0	0	0	0	0	0	1	0	0	387.0989	388.2733	388.2917	404.1873	397.1371	404.1706	411.0989	7	0	150	0.9712	0.3404	1.4334	2.2167
411.1038	21	75	3	200	2	30	1	0	0	0	1	0	0	1.2331	0	1	0	0	0	411.1038	414.1145	414.1145	428.1878	419.3875	428.1712	432.1038	4	100	100	0.8086	0.5485	1.4422	1.4241
432.1091	22	76	3	150	2	10	1	0	0	0	2	0	0	1.9073	0	1	0	0	0	432.1091	435.1202	435.1202	449.1882	441.0624	449.1715	454.1091	5	150	0	0.2085	0.8378	1.4333	1.6256
454.1143	20.0001	77	3	200	1	70	1	0	0	0	0	1	0	0	0	0	0	0	0	454.1143	457.1257	457.1421	471.1386	-12686.0773	-12686.0773	474.1144	3	0	0	0.0407	0.5209	1.6334	100
474.1191	25	78	3	150	1	60	1	1.0022	0	2	0	0	0	0	0	0	2	0	0	474.1191	475.1577	475.174	491.2057	484.1556	491.189	499.1191	8	0	150	0.6493	0.1996	2.0334	1.4167
499.1246	20.0001	79	3	200	2	20	1	0	0	0	1	0	0	0.8901	0	1	0	0	0	499.1246	502.136	502.136	516.2062	507.0632	516.1895	519.1247	3	100	100	0.7964	0.7426	2.0334	1.624
519.1299	23	80	3	150	2	35	1	0	0	0	2	0	0	1.4624	0	2	0	0	0	519.1299	522.1406	522.1406	536.2233	527.6356	536.2066	542.1299	6	0	150	0.4816	0.7059	1.6334	1.824
542.1348	23	81	3	200	1	30	1	1.0323	0	1	0	0	0	0	0	0	1	0	0	542.1348	543.2056	543.2234	559.2237	552.179	559.207	565.1348	6	100	100	0.9518	0.5107	2.0445	1.4167
565.1402	19.0001	82	3	150	1	80	1	1.1731	0	2	0	0	0	0	0	0	2	0	0	565.1402	566.3473	566.3572	582.2241	575.1788	582.2074	584.1403	2	0	150	0.2248	0.2741	1.6451	1.6167
584.1456	23	83	3	200	2	15	1	0	0	0	1	0	0	0.662	0	1	0	0	0	584.1456	587.1553	587.1553	601.2412	591.853	601.2245	607.1456	6	100	100	0.9208	0.276	1.8334	1.6243
607.1506	23	84	3	150	2	85	1	0	0	0	2	0	0	0.7933	0	2	0	0	0	607.1506	610.1631	610.1631	624.2416	614.9861	624.2263	630.1506	6	150	0	0.2903	0.1677	1.8334	1.8167
