onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0	20.0003	57	3	200	1	40	1	0.77	0	1	0	0	0	0	0	0	1	0	0	0	0.783	0.7869	17.0282	10.0158	17.0257	20.0003	3	0	0	0.0498	0.8698
20.0176	23.0002	58	3	150	1	65	1	1.2579	0	2	0	0	0	0	0	0	1	0	0	20.0176	21.2889	21.2987	37.0462	30.0338	37.0436	43.0178	6	150	0	0.8838	0.9579
43.0234	23.0002	59	3	200	2	10	1	0	0	0	1	0	0	0.4906	0	1	0	0	0	43.0234	46.0291	46.0291	60.0669	50.5353	60.0643	66.0236	6	100	100	0.7252	0.4259
66.0288	23.0002	60	3	150	2	90	1	0	0	0	1	0	0	0.4324	0	2	0	0	0	66.0288	69.0344	69.0344	83.0743	73.4844	83.0717	89.029	6	150	0	0.0151	0.743
89.035	22.0009	61	3	200	1	40	1	1.086	0	1	0	0	0	0	0	0	1	0	0	89.035	90.1392	90.1473	106.0818	99.0565	106.0793	111.0359	5	100	100	0.1432	0.0607
111.0447	24.0002	62	3	150	1	70	1	1.3644	0	1	0	0	0	0	0	0	2	0	0	111.0447	112.424	112.4341	128.0748	121.0623	128.0721	135.0449	7	150	0	0.354	0.8262
135.0494	26.0001	63	3	200	2	25	1	0	0	0	1	0	0	1.9517	0	1	0	0	0	135.0494	138.0554	138.0554	152.0831	144.0125	152.0804	161.0495	9	100	100	0.1016	0.1
161.0545	22	64	3	150	2	65	1	0	0	0	2	0	0	1.3699	0	1	0	0	0	161.0545	164.0599	164.06	178.0798	169.4408	178.0771	183.0545	5	0	150	0.7802	0.0369
183.0597	21	65	3	200	1	35	1	1.6564	0	1	0	0	0	0	0	0	1	0	0	183.0597	184.7275	184.7393	200.0996	193.0872	200.097	204.0597	4	0	0	0.9028	0.7488
204.0643	25	66	3	150	1	80	1	0.6065	0	2	0	0	0	0	0	0	2	0	0	204.0643	204.6831	204.6904	221.0919	214.0793	221.0892	229.0643	8	0	150	0.4646	0.2712
229.0693	21	67	3	200	2	90	1	0	0	0	2	0	0	0.8391	0	2	0	0	0	229.0693	232.0753	232.0755	246.1144	236.9313	246.1117	250.0693	4	100	100	0.7846	0.7926
250.0738	24	68	3	150	2	85	1	0	0	0	2	0	0	0.7724	0	2	0	0	0	250.0738	253.0789	253.0789	267.1066	257.8568	267.104	274.0738	7	0	150	0.5947	0.8741
274.0784	24.0001	69	3	200	1	15	1	1.3801	0	1	0	0	0	0	0	0	1	0	0	274.0784	275.4667	275.4742	291.1149	284.1024	291.1122	298.0785	7	100	100	0.2241	0.1368
298.084	21	70	3	150	1	60	1	0.9762	0	2	0	0	0	0	0	0	2	0	0	298.084	299.0709	299.0821	315.1232	308.1107	315.1205	319.084	4	0	150	0.8541	0.2953
319.0891	24	71	3	200	2	75	1	0	0	0	2	0	0	0.5618	0	2	0	0	0	319.0891	322.0941	322.0941	336.1288	326.6683	336.1261	343.0891	7	100	100	0.1024	0.5099
343.094	22	72	3	150	2	20	1	0	0	0	1	0	0	0.9376	0	2	0	0	0	343.094	346.099	346.099	360.137	351.0526	360.1344	365.094	5	0	150	0.125	0.952
365.0991	22	73	3	200	1	75	1	0.7971	0	2	0	0	0	0	0	0	2	0	0	365.0991	365.9121	365.9156	382.1302	375.1176	382.1275	387.0991	5	0	0	0.5358	0.8588
387.1039	24.0001	74	3	150	1	25	1	2.2468	0	1	0	0	0	0	0	0	2	0	0	387.1039	389.3685	389.3767	404.1367	397.1241	404.134	411.104	7	150	0	0.9712	0.3404
411.1085	21.0001	75	3	200	2	30	1	0	0	0	1	0	0	0.981	0	1	0	0	0	411.1085	414.1139	414.1139	428.1316	419.1038	428.1289	432.1086	4	100	100	0.8086	0.5485
432.1136	22	76	3	150	2	10	1	0	0	0	2	0	0	1.4745	0	2	0	0	0	432.1136	435.1186	435.1186	449.1505	440.6031	449.1479	454.1136	5	0	150	0.2085	0.8378
454.1184	20	77	3	200	1	70	1	1.1214	0	2	0	0	0	0	0	0	2	0	0	454.1184	455.2501	455.2627	471.157	464.1445	471.1543	474.1184	3	100	100	0.0407	0.5209
474.1233	25	78	3	150	1	60	1	1.3915	0	1	0	0	0	0	0	0	1	0	0	474.1233	475.5245	475.5343	491.1617	484.1491	491.159	499.1233	8	150	0	0.6493	0.1996
499.1288	20.0001	79	3	200	2	20	1	0	0	0	1	0	0	0.6046	0	1	0	0	0	499.1288	502.1342	502.1342	516.1709	506.7534	516.1682	519.1289	3	100	100	0.7964	0.7426
519.1341	23.0001	80	3	150	2	35	1	0	0	0	2	0	0	0.415	0	2	0	0	0	519.1341	522.1401	522.1401	536.1755	526.5682	536.1729	542.1342	6	0	150	0.4816	0.7059
542.1388	23	81	3	200	1	30	1	0.9794	0	1	0	0	0	0	0	0	1	0	0	542.1388	543.1337	543.1418	559.1696	552.157	559.1669	565.1388	6	100	100	0.9518	0.5107
565.1441	19	82	3	150	1	80	1	1.6249	0	2	0	0	0	0	0	0	2	0	0	565.1441	566.7866	566.8031	582.1903	575.1778	582.1876	584.1441	2	0	150	0.2248	0.2741
584.1495	23	83	3	200	2	15	1	0	0	0	1	0	0	0.4178	0	1	0	0	0	584.1495	587.1546	587.1546	601.1941	591.5896	601.1914	607.1495	6	100	100	0.9208	0.276
607.1543	23	84	3	150	2	85	1	0	0	0	1	0	0	0.8218	0	2	0	0	0	607.1543	610.1594	610.1594	624.1748	614.9875	624.1721	630.1543	6	150	0	0.2903	0.1677
