onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0	20.0003	57	3	200	1	40	1	0.7023	0	1	0	0	0	0	0	0	1	0	0	0	0.7279	0.7423	17.0926	10.0426	17.0762	20.0003	3	0	0	0.0498	0.8698	1.4334	1.4168
20.0068	23.0002	58	3	150	1	65	1	0.8957	0	2	0	0	0	0	0	0	1	0	0	20.0068	20.9218	20.9427	37.093	30.043	37.0764	43.007	6	150	0	0.8838	0.9579	1.6334	1.4167
43.0127	23.0002	59	3	200	2	10	1	0	0	0	1	0	0	0.6752	0	1	0	0	0	43.0127	46.0188	46.0188	60.0768	50.7185	60.0601	66.0129	6	100	100	0.7252	0.4259	1.4334	1.6334
66.0183	23.0003	60	3	150	2	90	1	0	0	0	2	0	0	0.6418	0	2	0	0	0	66.0183	69.0244	69.0245	83.0939	73.7022	83.0773	89.0186	6	150	0	0.0151	0.743	1.6334	1.8167
89.0247	22.0008	61	3	200	1	40	1	0.7039	0	1	0	0	0	0	0	0	1	0	0	89.0247	89.7481	89.7607	106.1111	99.0614	106.0948	111.0255	5	100	100	0.1432	0.0607	1.85	1.6334
111.0343	24.0002	62	3	150	1	70	1	0.5956	0	2	0	0	0	0	0	0	1	0	0	111.0343	111.6568	111.6778	128.1281	121.0779	128.1114	135.0345	7	150	0	0.354	0.8262	2.0334	2.4335
135.0392	26	63	3	200	2	25	1	0	0	0	1	0	0	0.5241	0	1	0	0	0	135.0392	138.0448	138.0448	152.1119	142.6025	152.0952	161.0392	9	100	100	0.1016	0.1	2.0334	1.6168
161.0442	22	64	3	150	2	65	1	0	0	0	1	0	0	0.5604	0	1	0	0	0	161.0442	164.0497	164.0497	178.1291	168.6394	178.1124	183.0442	5	0	150	0.7802	0.0369	1.6334	1.6167
183.0488	21	65	3	200	1	35	1	0.7164	0	1	0	0	0	0	0	0	1	0	0	183.0488	183.7957	183.8126	200.1295	193.0794	200.1128	204.0488	4	0	0	0.9028	0.7488	1.6334	2.4334
204.0536	25	66	3	150	1	80	1	0.5973	0	2	0	0	0	0	0	0	1	0	0	204.0536	204.677	204.6962	221.1465	214.0963	221.1298	229.0536	8	150	0	0.4646	0.2712	2.2334	1.6168
229.0588	21	67	3	200	2	90	1	0	0	0	2	0	0	0.8812	0	2	0	0	0	229.0588	232.0644	232.0645	246.147	236.9782	246.1303	250.0588	4	100	100	0.7846	0.7926	2.0333	1.6167
250.0639	24	68	3	150	2	85	1	0	0	0	1	0	0	0.615	0	1	0	0	0	250.0639	253.0691	253.0691	267.1474	257.7124	267.1308	274.0639	7	0	150	0.5947	0.8741	2.65	1.8167
274.0686	24.0001	69	3	200	1	15	1	0.7427	0	1	0	0	0	0	0	0	1	0	0	274.0686	274.8404	274.8644	291.1646	284.1144	291.1479	298.0687	7	100	100	0.2241	0.1368	1.6334	2.0168
298.0742	21.0001	70	3	150	1	60	1	1.3749	0	2	0	0	0	0	0	0	2	0	0	298.0742	299.4731	299.5147	315.1651	308.1149	315.1483	319.0743	4	0	150	0.8541	0.2953	1.8334	1.6167
319.0825	24	71	3	200	2	75	1	0	0	0	2	0	0	1.0057	0	2	0	0	0	319.0825	322.0891	322.0891	336.1488	327.1211	336.1321	343.0825	7	100	100	0.1024	0.5099	1.6333	1.8167
343.0873	22.0001	72	3	150	2	20	1	0	0	0	2	0	0	0.5372	0	2	0	0	0	343.0873	346.0932	346.0932	360.1826	350.6698	360.1659	365.0874	5	0	150	0.125	0.952	1.8333	2.6334
365.0926	22.0001	73	3	200	1	75	1	0.9683	0	2	0	0	0	0	0	0	2	0	0	365.0926	366.0847	366.0994	382.183	375.1329	382.1663	387.0927	5	0	0	0.5358	0.8588	1.6334	1.8167
387.0978	24	74	3	150	1	25	1	0.5906	0	1	0	0	0	0	0	0	2	0	0	387.0978	387.7074	387.7165	404.1834	397.1332	404.1667	411.0978	7	150	0	0.9712	0.3404	1.6334	2.2331
411.1026	21.0001	75	3	200	2	30	1	0	0	0	1	0	0	0.637	0	1	0	0	0	411.1026	414.1081	414.1081	428.1839	418.7712	428.1672	432.1027	4	100	100	0.8086	0.5485	2.0334	1.8167
432.108	22.0001	76	3	150	2	10	1	0	0	0	1	0	0	0.5826	0	1	0	0	0	432.108	435.1137	435.1137	449.201	439.7336	449.1843	454.1081	5	150	0	0.2085	0.8378	1.8334	1.6167
454.1135	20.0001	77	3	200	1	70	1	1.44	0	2	0	0	0	0	0	0	2	0	0	454.1135	455.5748	455.5844	471.1849	464.1345	471.168	474.1136	3	100	100	0.0407	0.5209	2.4334	2.2167
474.1184	25	78	3	150	1	60	1	0.6729	0	2	0	0	0	0	0	0	1	0	0	474.1184	474.8243	474.8348	491.2018	484.1516	491.1851	499.1184	8	150	0	0.6493	0.1996	1.6334	1.8167
499.1238	19.9999999999999	79	3	200	2	20	1	0	0	0	1	0	0	0.6369	0	1	0	0	0	499.1238	502.1298	502.1298	516.2189	506.8057	516.2023	519.1238	3	100	100	0.7964	0.7426	1.6333	1.8167
519.129	23	80	3	150	2	35	1	0	0	0	1	0	0	1.1717	0	2	0	0	0	519.129	522.1342	522.1342	536.2027	527.3413	536.186	542.129	6	0	150	0.4816	0.7059	2.0334	1.8167
542.134	23	81	3	200	1	30	1	0.6327	0	1	0	0	0	0	0	0	1	0	0	542.134	542.7858	542.8028	559.2198	552.1696	559.2031	565.134	6	100	100	0.9518	0.5107	2.0334	2.2167
565.1393	19.0001	82	3	150	1	80	1	0.5368	0	2	0	0	0	0	0	0	1	0	0	565.1393	565.7067	565.7199	582.2202	575.1701	582.2036	584.1394	2	150	0	0.2248	0.2741	1.8333	1.8168
584.1447	23.0001000000001	83	3	200	2	15	1	0	0	0	1	0	0	0.5971	0	1	0	0	0	584.1447	587.1499	587.1499	601.2373	591.7842	601.2206	607.1448	6	100	100	0.9208	0.276	1.8334	1.8168
607.1496	23	84	3	150	2	85	1	0	0	0	1	0	0	0.7641	0	1	0	0	0	607.1496	610.1551	610.1551	624.2377	614.9517	624.221	630.1496	6	0	150	0.2903	0.1677	2.4334	2.2167
