onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0003	20.0118	57	3	200	1	40	2	0	0	1	0	0	0	0	0.5671	0	1	0	0	0.0003	3.0214	3.0214	17.0482	7.604	17.0481	20.0121	3	0	0	0.0498	0.8698	1.5092	1.2262
20.0338	23.0124	58	3	150	1	65	2	0	0	1	0	0	0	0	1.292	0	2	0	0	20.0338	23.0532	23.0532	37.0928	28.3608	37.0927	43.0462	6	150	0	0.8838	0.9579	1.3887	1.4791
43.0671	23.0125	59	3	200	2	10	2	0	1.3165	0	1	0	0	0	0	1	0	0	0	43.0671	44.4186	44.4345	60.1234	53.1033	60.1233	66.0796	6	100	100	0.7252	0.4259	2.3168	1.1332
66.1023	23.0123	60	3	150	2	90	2	0	1.0395	0	2	0	0	0	0	1	0	0	0	66.1023	67.1854	67.1986	83.1541	76.1365	83.154	89.1146	6	0	150	0.0151	0.743	1.435	2.2261
89.1362	22.0134	61	3	200	1	40	2	0	0	1	0	0	0	0	0.7103	0	1	0	0	89.1362	92.164	92.1641	106.2131	96.8981	106.2123	111.1496	5	100	100	0.1432	0.0607	1.5032	1.386
111.1781	24.0126	62	3	150	1	70	2	0	0	2	0	0	0	0	1.2597	0	2	0	0	111.1781	114.1857	114.1858	128.2154	119.4646	128.2154	135.1907	7	150	0	0.354	0.8262	2.006	1.3595
135.211	26.0121	63	3	200	2	25	2	0	1.1051	0	1	0	0	0	0	2	0	0	0	135.211	136.343	136.3571	152.2589	145.2442	152.2589	161.2231	9	0	0	0.1016	0.1	1.3119	1.866
161.248	22.0121	64	3	150	2	65	2	0	1.6173	0	1	0	0	0	0	2	0	0	0	161.248	162.8978	162.9064	178.3017	171.2745	178.3016	183.2601	5	150	0	0.7802	0.0369	1.5645	1.3598
183.2805	21.012	65	3	200	1	35	2	0	0	1	0	0	0	0	0.9162	0	1	0	0	183.2805	186.2988	186.299	200.346	191.2385	200.346	204.2925	4	0	0	0.9028	0.7488	1.3033	1.706
204.3108	25.012	66	3	150	1	80	2	0	0	1	0	0	0	0	0.5397	0	1	0	0	204.3108	207.328	207.328	221.3508	211.8933	221.3508	229.3228	8	150	0	0.4646	0.2712	1.4527	1.2394
229.341	21.0121	67	3	200	2	90	2	0	1.3018	0	2	0	0	0	0	2	0	0	0	229.341	230.6879	230.7055	246.394	239.3784	246.3939	250.3531	4	100	100	0.7846	0.7926	2.1927	1.1998
250.3737	24.0121	68	3	150	2	85	2	0	1.6698	0	1	0	0	0	0	1	0	0	0	250.3737	252.0741	252.0834	267.4254	260.4029	267.4254	274.3858	7	0	150	0.5947	0.8741	1.1465	1.0798
274.4052	24.0121	69	3	200	1	15	2	0	0	1	0	0	0	0	0.6909	0	1	0	0	274.4052	277.4246	277.4246	291.4556	282.1495	291.4556	298.4173	7	100	100	0.2241	0.1368	1.1678	1.0262
298.4379	21.0122	70	3	150	1	60	2	0	0	2	0	0	0	0	0.7632	0	1	0	0	298.4379	301.4541	301.4541	315.4859	306.2388	315.4858	319.4501	4	150	0	0.8541	0.2953	1.115	1.1995
319.4694	24.012	71	3	200	2	75	2	0	1.0582	0	2	0	0	0	0	2	0	0	0	319.4694	320.5545	320.5622	336.5173	329.4941	336.5173	343.4814	7	100	100	0.1024	0.5099	1.1207	1.3464
343.5001	22.0121	72	3	150	2	20	2	0	1.3953	0	2	0	0	0	0	2	0	0	0	343.5001	344.9218	344.9256	360.5475	353.5209	360.5475	365.5122	5	0	150	0.125	0.952	1.1507	1.0665
365.5329	22.0122	73	3	200	1	75	2	0	0	2	0	0	0	0	0.9603	0	2	0	0	365.5329	368.5485	368.5485	382.5785	373.5284	382.5785	387.5451	5	0	0	0.5358	0.8588	1.1001	1.6927
387.5639	24.0122	74	3	150	1	25	2	0	0	2	0	0	0	0	0.6743	0	2	0	0	387.5639	390.5806	390.5806	404.6229	395.2734	404.6228	411.5761	7	150	0	0.9712	0.3404	1.2456	1.9592
411.5952	21.0121	75	3	200	2	30	2	0	1.1033	0	1	0	0	0	0	1	0	0	0	411.5952	412.7356	412.7513	428.6531	421.6287	428.6531	432.6073	4	100	100	0.8086	0.5485	2.0281	1.6529
432.6285	22.012	76	3	150	2	10	2	0	1.0466	0	2	0	0	0	0	2	0	0	0	432.6285	433.7104	433.7162	449.6713	442.6508	449.6712	454.6405	5	0	150	0.2085	0.8378	2.0374	2.8791
454.6596	20.0119	77	3	200	1	70	2	0	0	2	0	0	0	0	1.0082	0	2	0	0	454.6596	457.6758	457.6758	471.7023	462.7003	471.7023	474.6715	3	100	100	0.0407	0.5209	2.0961	1.8526
474.6902	25.0121	78	3	150	1	60	2	0	0	2	0	0	0	0	1.2592	0	2	0	0	474.6902	477.7058	477.7058	491.7341	482.9829	491.7341	499.7023	8	0	150	0.6493	0.1996	1.3516	1.1995
499.7219	20.0121	79	3	200	2	20	2	0	1.3789	0	1	0	0	0	0	1	0	0	0	499.7219	501.1357	501.142	516.764	509.7448	516.7639	519.734	3	100	100	0.7964	0.7426	1.3431	1.7862
519.7535	23.0122	80	3	150	2	35	2	0	1.8554	0	2	0	0	0	0	1	0	0	0	519.7535	521.6436	521.6537	536.8088	529.7817	536.8088	542.7657	6	0	150	0.4816	0.7059	1.4315	1.3464
542.7874	23.0122	81	3	200	1	30	2	0	0	1	0	0	0	0	1.1554	0	1	0	0	542.7874	545.8046	545.8046	559.8264	550.9713	559.8264	565.7996	6	100	100	0.9518	0.5107	1.1718	1.2928
565.8185	19.0121	82	3	150	1	80	2	0	0	1	0	0	0	0	1.6216	0	1	0	0	565.8185	568.8349	568.8349	582.8571	574.4681	582.857	584.8306	2	150	0	0.2248	0.2741	1.6254	2.5189
584.8497	23.0120000000001	83	3	200	2	15	2	0	1.6445	0	1	0	0	0	0	1	0	0	0	584.8497	586.5259	586.534	601.8893	594.8738	601.8893	607.8617	6	100	100	0.9208	0.276	2.8453	1.9062
607.8827	23.0119999999999	84	3	150	2	85	2	0	1.7118	0	1	0	0	0	0	2	0	0	0	607.8827	609.6239	609.6312	624.9333	617.9071	624.9333	630.8947	6	150	0	0.2903	0.1677	1.4302	1.1865
