onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0003	22.0008	85	4	200	1	60	2	0	0	2	0	0	0	0	0.9101	0	2	0	0	0.0003	3.0193	3.0194	17.0594	7.9469	17.048	22.0011	5	0	0	0.7531	0.7061	1.2845	1.2795
22.0246	22.0006	86	4	150	1	35	2	0	0	2	0	0	0	0	0.6856	0	2	0	0	22.0246	25.0432	25.0432	39.0904	29.7535	39.0786	44.0252	5	150	0	0.3196	0.8338	2.1712	1.0263
44.0323	20.0009	87	4	200	2	85	2	0	0.9025	0	2	0	0	0	0	2	0	0	0	44.0323	44.9508	44.9544	61.0817	54.0423	61.0697	64.0332	3	100	100	0.4463	0.3552	1.138	1.1465
64.0548	22.0008	88	4	150	2	20	2	0	0.752	0	1	0	0	0	0	2	0	0	0	64.0548	64.8324	64.8397	81.1135	74.0804	81.1016	86.0556	5	0	150	0.8632	0.0142	1.1722	1.1865
86.0795	23.0035	89	4	200	1	90	2	0	0	2	0	0	0	0	0.6497	0	2	0	0	86.0795	89.0986	89.0986	103.1717	93.7724	103.1605	109.083	6	100	100	0.4652	0.5784	1.0503	1.0929
109.1109	22.0006	90	4	150	1	80	2	0	0	1	0	0	0	0	0.8146	0	2	0	0	109.1109	112.1206	112.1207	126.1619	116.9541	126.15	131.1115	5	0	150	0.6579	0.4723	1.3391	1.0928
131.1299	23.0001	91	4	200	2	40	2	0	0.9278	0	1	0	0	0	0	1	0	0	0	131.1299	132.0878	132.0926	148.1797	141.152	148.1678	154.13	6	100	100	0.5805	0.509	1.233	1.0532
154.1509	23.0002	92	4	150	2	90	2	0	0.8515	0	2	0	0	0	0	1	0	0	0	154.1509	155.0289	155.0434	171.2104	164.1828	171.1984	177.1511	6	0	150	0.8384	0.292	1.2197	1.8395
177.1698	25.0001	93	4	200	1	75	2	0	0	2	0	0	0	0	0.7619	0	2	0	0	177.1698	180.1883	180.1884	194.2411	184.9674	194.2292	202.1699	8	100	100	0.1557	0.0684	1.177	1.2129
202.1907	22.0001	94	4	150	1	80	2	0	0	2	0	0	0	0	0.7022	0	2	0	0	202.1907	205.2081	205.2081	219.2577	209.924	219.2458	224.1908	5	0	150	0.4234	0.5151	1.1207	1.0396
224.2092	26	95	4	200	2	20	2	0	0.6966	0	1	0	0	0	0	1	0	0	0	224.2092	224.9525	224.9619	241.2755	234.2381	241.2635	250.2092	9	100	100	0.6406	0.7541	2.1625	1.1065
250.2277	24.0001	96	4	150	2	35	2	0	0.7416	0	1	0	0	0	0	1	0	0	0	250.2277	251.0001	251.0046	267.2784	260.2516	267.2663	274.2278	7	150	0	0.5468	0.6335	1.0723	1.0399
274.2492	23.0001	97	4	200	1	40	2	0	0	1	0	0	0	0	0.7968	0	1	0	0	274.2492	277.2649	277.2649	291.3087	282.083	291.2966	297.2493	6	100	100	0.2285	0.1595	1.0618	1.0529
297.2688	21.0001	98	4	150	1	15	2	0	0	2	0	0	0	0	0.8012	0	2	0	0	297.2688	300.2864	300.2864	314.3262	305.1178	314.314	318.2689	4	150	0	0.1834	0.4431	1.1775	1.4127
318.29	24.0001	99	4	200	2	75	2	0	0.8732	0	2	0	0	0	0	2	0	0	0	318.29	319.1977	319.2038	335.3442	328.3124	335.3322	342.2901	7	100	100	0.9354	0.4902	1.2104	1.0798
342.309	24.0001	100	4	150	2	10	2	0	0.7143	0	1	0	0	0	0	2	0	0	0	342.309	343.0562	343.0609	359.3612	352.3308	359.3492	366.3091	7	0	150	0.1201	0.4497	1.3824	1.6264
366.3282	21.0001	101	4	200	1	65	2	0	0	2	0	0	0	0	0.9076	0	2	0	0	366.3282	369.344	369.344	383.3915	374.2631	383.3795	387.3283	4	0	0	0.4006	0.8435	1.1856	1.906
387.3495	21.0001	102	4	150	1	25	2	0	0	2	0	0	0	0	0.6385	0	2	0	0	387.3495	390.3651	390.3651	404.4097	395.0123	404.3977	408.3496	4	150	0	0.5671	0.7424	1.2891	1.0529
408.369	25.0001	103	4	200	2	10	2	0	0.6576	0	1	0	0	0	0	1	0	0	0	408.369	409.0528	409.0609	425.4279	418.39	425.4159	433.3691	8	100	100	0.3624	0.5683	1.8564	1.1864
433.3886	24.0001	104	4	150	2	70	2	0	0.8156	0	2	0	0	0	0	2	0	0	0	433.3886	434.2405	434.2507	450.4445	443.417	450.4324	457.3887	7	150	0	0.125	0.2	1.9658	1.0932
457.4101	21	105	4	200	1	25	2	0	0	1	0	0	0	0	1.0544	0	1	0	0	457.4101	460.4252	460.4252	474.4749	465.4934	474.4628	478.4101	4	0	0	0.5543	0.9767	1.2008	1.7993
478.4296	24.0001	106	4	150	1	15	2	0	0	1	0	0	0	0	0.761	0	1	0	0	478.4296	481.4463	481.4463	495.493	486.2182	495.4809	502.4297	7	0	150	0.1922	0.686	1.1446	1.0396
502.4509	24.0001	107	4	200	2	85	2	0	0.7933	0	2	0	0	0	0	2	0	0	0	502.4509	503.2837	503.2896	519.51	512.473	519.498	526.451	7	100	100	0.466	0.2755	1.7087	1.2931
526.4704	24.0001	108	4	150	2	30	2	0	0.7828	0	1	0	0	0	0	1	0	0	0	526.4704	527.2899	527.3066	543.5403	536.5037	543.5282	550.4705	7	0	150	0.9492	0.9329	1.6284	1.1998
550.4904	19.0001	109	4	200	1	65	2	0	0	2	0	0	0	0	0.7731	0	2	0	0	550.4904	553.507	553.507	567.5573	558.2944	567.5453	569.4905	2	100	100	0.8982	0.1699	1.1085	1.466
569.5123	21.0001	110	4	150	1	30	2	0	0	2	0	0	0	0	0.6703	0	2	0	0	569.5123	572.5287	572.5287	586.5763	577.2107	586.5643	590.5124	4	150	0	0.9304	0.3336	1.1987	1.4928
590.5316	20.0001	111	4	200	2	60	2	0	0.819	0	2	0	0	0	0	2	0	0	0	590.5316	591.3805	591.3874	607.5811	600.5545	607.5691	610.5317	3	100	100	0.654	0.051	1.6852	1.1865
610.5512	20.0001	112	4	150	2	70	2	0	1.4038	0	2	0	0	0	0	2	0	0	0	610.5512	611.9835	611.9924	627.6264	620.5942	627.6143	630.5513	3	0	150	0.2216	0.7582	1.2677	1.3065
