onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0005	20.0002	57	3	200	1	40	2	0	0	1	0	0	0	0	1.514	0	1	0	0	0.0005	3.0158	3.0158	17.1203	8.5844	17.1037	20.0007	3	0	0	0.0498	0.8698	1.85	1.2334
20.0166	23.0001	58	3	150	1	65	2	0	0	2	0	0	0	0	0.8723	0	1	0	0	20.0166	23.0229	23.023	37.0872	27.9263	37.0705	43.0167	6	150	0	0.8838	0.9579	1.85	1.4332
43.0224	23.0001	59	3	200	2	10	2	0	0.8954	0	1	0	0	0	0	1	0	0	0	43.0224	43.9496	43.9707	60.1208	53.0713	60.1041	66.0225	6	100	100	0.7252	0.4259	1.85	2.0331
66.0279	23	60	3	150	2	90	2	0	1.8391	0	2	0	0	0	0	1	0	0	0	66.0279	67.8936	67.9044	83.1044	76.055	83.0877	89.0279	6	0	150	0.0151	0.743	1.2501	1.8167
89.0337	22.0001	61	3	200	1	40	2	0	0	1	0	0	0	0	0.6191	0	1	0	0	89.0337	92.0402	92.0403	106.1215	96.6905	106.1047	111.0338	5	100	100	0.1432	0.0607	2.0334	1.8167
111.0392	24.0001	62	3	150	1	70	2	0	0	2	0	0	0	0	1.268	0	2	0	0	111.0392	114.0448	114.0448	128.1216	119.3398	128.105	135.0393	7	150	0	0.354	0.8262	2.0333	1.4167
135.0447	26	63	3	200	2	25	2	0	0.9845	0	1	0	0	0	0	1	0	0	0	135.0447	136.0565	136.0718	152.122	145.0719	152.1053	161.0447	9	100	100	0.1016	0.1	1.4333	1.4167
161.0507	22	64	3	150	2	65	2	0	1.5928	0	2	0	0	0	0	2	0	0	0	161.0507	162.6649	162.6889	178.139	171.0889	178.1224	183.0507	5	150	0	0.7802	0.0369	2.0333	1.8168
183.0562	21	65	3	200	1	35	2	0	0	1	0	0	0	0	0.6614	0	1	0	0	183.0562	186.0614	186.0614	200.1393	190.7505	200.1226	204.0562	4	0	0	0.9028	0.7488	1.4334	1.4167
204.0617	25.0001	66	3	150	1	80	2	0	0	2	0	0	0	0	1.81	0	1	0	0	204.0617	207.0676	207.0676	221.1562	212.9161	221.1395	229.0618	8	150	0	0.4646	0.2712	1.8333	1.4167
229.0678	21	67	3	200	2	90	2	0	1.1123	0	2	0	0	0	0	2	0	0	0	229.0678	230.2019	230.223	246.1566	239.1064	246.1399	250.0678	4	100	100	0.7846	0.7926	1.4334	2.0167
250.0737	24.0001	68	3	150	2	85	2	0	2.7679	0	2	0	0	0	0	2	0	0	0	250.0737	252.8745	252.89	267.1568	260.1067	267.1401	274.0738	7	0	150	0.5947	0.8741	1.4334	1.4167
274.0793	24.0001	69	3	200	1	15	2	0	0	1	0	0	0	0	0.5914	0	1	0	0	274.0793	277.0853	277.0853	291.1571	281.7151	291.1405	298.0794	7	100	100	0.2241	0.1368	1.6333	1.8166
298.0856	21.0001	70	3	150	1	60	2	0	0	2	0	0	0	0	2.0839	0	1	0	0	298.0856	301.0916	301.0916	315.1741	307.2078	315.1574	319.0857	4	150	0	0.8541	0.2953	2.4334	1.4167
319.0915	24.0001	71	3	200	2	75	2	0	0.9775	0	2	0	0	0	0	2	0	0	0	319.0915	320.1016	320.1242	336.191	329.1409	336.1743	343.0916	7	100	100	0.1024	0.5099	1.4334	1.4166
343.0971	22.0001	72	3	150	2	20	2	0	1.3467	0	2	0	0	0	0	2	0	0	0	343.0971	344.4712	344.4912	360.1914	353.1413	360.1747	365.0972	5	0	150	0.125	0.952	1.8334	1.6167
365.1025	22	73	3	200	1	75	2	0	0	2	0	0	0	0	0.6852	0	2	0	0	365.1025	368.1076	368.1076	382.1917	372.8267	382.1749	387.1025	5	0	0	0.5358	0.8588	1.8334	1.6167
387.108	24.0001	74	3	150	1	25	2	0	0	1	0	0	0	0	2.1366	0	2	0	0	387.108	390.1143	390.1143	404.1919	396.2784	404.1752	411.1081	7	150	0	0.9712	0.3404	1.6333	1.6167
411.1137	21.0001	75	3	200	2	30	2	0	0.9711	0	1	0	0	0	0	1	0	0	0	411.1137	412.1131	412.1254	428.1922	421.1421	428.1756	432.1138	4	100	100	0.8086	0.5485	1.8334	1.6167
432.1199	22	76	3	150	2	10	2	0	1.6575	0	2	0	0	0	0	1	0	0	0	432.1199	433.7998	433.8091	449.1925	442.1424	449.1758	454.1199	5	150	0	0.2085	0.8378	1.6334	1.8167
454.1259	20	77	3	200	1	70	2	0	0	2	0	0	0	0	0.566	0	2	0	0	454.1259	457.1324	457.1324	471.2095	461.7253	471.1928	474.1259	3	100	100	0.0407	0.5209	1.6334	1.8167
474.1314	25	78	3	150	1	60	2	0	0	1	0	0	0	0	0.7378	0	2	0	0	474.1314	477.1373	477.1373	491.2097	481.9141	491.193	499.1314	8	0	150	0.6493	0.1996	1.8333	1.6167
499.1376	20	79	3	200	2	20	2	0	1.0449	0	1	0	0	0	0	1	0	0	0	499.1376	500.2047	500.2265	516.2267	509.1766	516.21	519.1376	3	100	100	0.7964	0.7426	1.6333	1.6166
519.1437	23	80	3	150	2	35	2	0	0.885	0	2	0	0	0	0	1	0	0	0	519.1437	520.0617	520.0767	536.227	529.1769	536.2103	542.1437	6	0	150	0.4816	0.7059	2.2333	1.6167
542.1531	23.0001	81	3	200	1	30	2	0	0	1	0	0	0	0	0.4542	0	1	0	0	542.1531	545.1627	545.1627	559.244	549.648	559.2273	565.1532	6	100	100	0.9518	0.5107	1.6333	1.6167
565.159	19.0001	82	3	150	1	80	2	0	0	2	0	0	0	0	0.4926	0	2	0	0	565.159	568.1663	568.1663	582.2442	572.6867	582.2275	584.1591	2	0	150	0.2248	0.2741	1.8333	1.8167
584.1645	23.0001	83	3	200	2	15	2	0	0.8992	0	1	0	0	0	0	1	0	0	0	584.1645	585.0934	585.1109	601.2445	594.1945	601.2278	607.1646	6	100	100	0.9208	0.276	1.6333	1.6167
607.1702	23.0001	84	3	150	2	85	2	0	1.7076	0	2	0	0	0	0	1	0	0	0	607.1702	608.9021	609.0446	624.2614	617.2113	624.2449	630.1703	6	0	150	0.2903	0.1677	1.8333	1.6167
