onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0005	22.0001	85	4	200	1	60	2	0	0	2	0	0	0	0	1.9765	0	2	0	0	0.0005	3.0122	3.0122	17.1135	9.0233	17.0967	22.0006	5	0	0	0.7531	0.7061
22.0161	22	86	4	150	1	35	2	0	0	1	0	0	0	0	0.4915	0	1	0	0	22.0161	25.0244	25.0244	39.097	29.5551	39.0804	44.0161	5	150	0	0.3196	0.8338
44.022	20	87	4	200	2	85	2	0	1.0036	0	2	0	0	0	0	2	0	0	0	44.022	45.0509	45.0971	61.114	54.064	61.0973	64.022	3	100	100	0.4463	0.3552
64.0275	22	88	4	150	2	20	2	0	1.6778	0	2	0	0	0	0	2	0	0	0	64.0275	65.7252	65.7474	81.1143	74.0642	81.0976	86.0275	5	0	150	0.8632	0.0142
86.0335	23.0001	89	4	200	1	90	2	0	0	2	0	0	0	0	0.6454	0	2	0	0	86.0335	89.043	89.043	103.1312	93.7264	103.1145	109.0336	6	100	100	0.4652	0.5784
109.0395	22	90	4	150	1	80	2	0	0	1	0	0	0	0	0.5642	0	1	0	0	109.0395	112.0484	112.0484	126.1315	116.6456	126.1149	131.0395	5	150	0	0.6579	0.4723
131.0449	23.0001	91	4	200	2	40	2	0	1.3554	0	1	0	0	0	0	1	0	0	0	131.0449	132.4203	132.4316	148.1319	141.0817	148.1151	154.045	6	100	100	0.5805	0.509
154.051	23	92	4	150	2	90	2	0	1.8496	0	2	0	0	0	0	1	0	0	0	154.051	155.9314	155.9487	171.1488	164.0987	171.1321	177.051	6	0	150	0.8384	0.292
177.0569	25.0001	93	4	200	1	75	2	0	0	2	0	0	0	0	0.7879	0	2	0	0	177.0569	180.0659	180.0659	194.1324	184.8869	194.1158	202.057	8	100	100	0.1557	0.0684
202.0625	22.0001	94	4	150	1	80	2	0	0	1	0	0	0	0	0.5308	0	1	0	0	202.0625	205.0702	205.0702	219.1494	209.6301	219.1328	224.0626	5	150	0	0.4234	0.5151
224.0686	26.0001	95	4	200	2	20	2	0	1.0574	0	1	0	0	0	0	1	0	0	0	224.0686	225.1568	225.1662	241.1497	234.0996	241.133	250.0687	9	100	100	0.6406	0.7541
250.0741	24.0001	96	4	150	2	35	2	0	1.4993	0	2	0	0	0	0	1	0	0	0	250.0741	251.5991	251.6165	267.1667	260.1166	267.15	274.0742	7	150	0	0.5468	0.6335
274.0798	23	97	4	200	1	40	2	0	0	1	0	0	0	0	0.5042	0	1	0	0	274.0798	277.0879	277.0879	291.167	281.621	291.1503	297.0798	6	100	100	0.2285	0.1595
297.086	21	98	4	150	1	15	2	0	0	1	0	0	0	0	0.6674	0	1	0	0	297.086	300.0943	300.0943	314.1673	304.7846	314.1506	318.086	4	0	150	0.1834	0.4431
318.0921	24	99	4	200	2	75	2	0	0.8957	0	2	0	0	0	0	2	0	0	0	318.0921	319.013	319.0341	335.1842	328.1342	335.1676	342.0921	7	100	100	0.9354	0.4902
342.0977	24.0001	100	4	150	2	10	2	0	1.4533	0	1	0	0	0	0	2	0	0	0	342.0977	343.5709	343.5844	359.1846	352.1344	359.1679	366.0978	7	0	150	0.1201	0.4497
366.1039	21.0001	101	4	200	1	65	2	0	0	2	0	0	0	0	0.7886	0	2	0	0	366.1039	369.1106	369.1106	383.1682	373.9233	383.1515	387.104	4	0	0	0.4006	0.8435
387.1135	21	102	4	150	1	25	2	0	0	2	0	0	0	0	0.7304	0	2	0	0	387.1135	390.1205	390.1205	404.2018	394.882	404.1851	408.1135	4	150	0	0.5671	0.7424
408.1191	25	103	4	200	2	10	2	0	0.8462	0	1	0	0	0	0	1	0	0	0	408.1191	408.998	409.0186	425.2021	418.152	425.1854	433.1191	8	100	100	0.3624	0.5683
433.1253	24	104	4	150	2	70	2	0	1.2706	0	2	0	0	0	0	2	0	0	0	433.1253	434.4228	434.4355	450.2024	443.1523	450.1857	457.1253	7	150	0	0.125	0.2
457.1314	21.0001	105	4	200	1	25	2	0	0	1	0	0	0	0	0.7101	0	1	0	0	457.1314	460.1384	460.1384	474.2194	464.8795	474.2027	478.1315	4	0	0	0.5543	0.9767
478.1372	24	106	4	150	1	15	2	0	0	1	0	0	0	0	0.6026	0	1	0	0	478.1372	481.1436	481.1436	495.2197	485.7721	495.203	502.1372	7	0	150	0.1922	0.686
502.1434	24	107	4	200	2	85	2	0	0.8239	0	2	0	0	0	0	2	0	0	0	502.1434	502.9937	503.0031	519.22	512.1698	519.2033	526.1434	7	100	100	0.466	0.2755
526.1495	24	108	4	150	2	30	2	0	0.7147	0	2	0	0	0	0	2	0	0	0	526.1495	526.8847	526.9034	543.237	536.1869	543.2204	550.1495	7	0	150	0.9492	0.9329
