onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	22.0002	85	4	200	1	60	2	0	0	2	0	0	0	0	0.7687	0	2	0	0	0.0001	3.0065	3.0066	17.0471	7.7929	17.0351	22.0003	5	0	0	0.7531	0.7061
22.0066	22.0002	86	4	150	1	35	2	0	0	2	0	0	0	0	0.561	0	2	0	0	22.0066	25.013	25.013	39.0658	29.5906	39.0537	44.0068	5	150	0	0.3196	0.8338
44.013	20.0002	87	4	200	2	85	2	0	0.7464	0	2	0	0	0	0	2	0	0	0	44.013	44.7705	44.7838	61.0712	54.0366	61.059	64.0132	3	100	100	0.4463	0.3552
64.0186	22.0003	88	4	150	2	20	2	0	1.7348	0	1	0	0	0	0	2	0	0	0	64.0186	65.7651	65.7762	81.0773	74.0426	81.0651	86.0189	5	0	150	0.8632	0.0142
86.025	23.0008	89	4	200	1	90	2	0	0	2	0	0	0	0	0.6641	0	2	0	0	86.025	89.0332	89.0333	103.0961	93.7239	103.0841	109.0258	6	100	100	0.4652	0.5784
109.0347	22.0002	90	4	150	1	80	2	0	0	1	0	0	0	0	0.9047	0	2	0	0	109.0347	112.0407	112.0407	126.1011	116.9695	126.0888	131.0349	5	0	150	0.6579	0.4723
131.0397	23.0001	91	4	200	2	40	2	0	1.3241	0	1	0	0	0	0	1	0	0	0	131.0397	132.3835	132.3921	148.1197	141.0582	148.1076	154.0398	6	100	100	0.5805	0.509
154.0451	23.0001	92	4	150	2	90	2	0	1.0542	0	1	0	0	0	0	1	0	0	0	154.0451	155.1186	155.1306	171.5246	164.0633	171.5124	177.0452	6	0	150	0.8384	0.292
177.0508	25	93	4	200	1	75	2	0	0	2	0	0	0	0	0.6823	0	2	0	0	177.0508	180.0574	180.0576	194.1031	184.7628	194.0909	202.0508	8	100	100	0.1557	0.0684
202.0555	22	94	4	150	1	80	2	0	0	2	0	0	0	0	0.6153	0	2	0	0	202.0555	205.0614	205.0614	219.1075	209.6996	219.0952	224.0555	5	0	150	0.4234	0.5151
224.0607	26	95	4	200	2	20	2	0	0.8316	0	1	0	0	0	0	1	0	0	0	224.0607	224.9108	224.9188	241.1128	234.0782	241.1006	250.0607	9	100	100	0.6406	0.7541
250.0659	24.0001	96	4	150	2	35	2	0	1.5404	0	1	0	0	0	0	2	0	0	0	250.0659	251.6237	251.629	267.1168	260.0819	267.1045	274.066	7	0	150	0.5468	0.6335
274.0708	23	97	4	200	1	40	2	0	0	1	0	0	0	0	0.5406	0	1	0	0	274.0708	277.0766	277.0766	291.1214	281.6392	291.1092	297.0708	6	100	100	0.2285	0.1595
297.0762	21.0001	98	4	150	1	15	2	0	0	2	0	0	0	0	0.7853	0	1	0	0	297.0762	300.0816	300.0816	314.1398	304.8889	314.1275	318.0763	4	0	150	0.1834	0.4431
318.0815	24	99	4	200	2	75	2	0	1.0802	0	2	0	0	0	0	2	0	0	0	318.0815	319.1787	319.1913	335.1455	328.1107	335.1333	342.0815	7	100	100	0.9354	0.4902
342.0863	24	100	4	150	2	10	2	0	0.9464	0	2	0	0	0	0	1	0	0	0	342.0863	343.0495	343.0627	359.1503	352.1153	359.1381	366.0863	7	150	0	0.1201	0.4497
366.0916	21.0001	101	4	200	1	65	2	0	0	2	0	0	0	0	0.5427	0	2	0	0	366.0916	369.0968	369.0968	383.1415	373.6612	383.1293	387.0917	4	0	0	0.4006	0.8435
387.0971	21.0001	102	4	150	1	25	2	0	0	2	0	0	0	0	0.7762	0	1	0	0	387.0971	390.1026	390.1026	404.1473	394.9006	404.1351	408.0972	4	0	150	0.5671	0.7424
408.1022	25	103	4	200	2	10	2	0	1.2806	0	1	0	0	0	0	1	0	0	0	408.1022	409.4	409.412	425.1663	418.1315	425.1541	433.1022	8	100	100	0.3624	0.5683
433.1076	24	104	4	150	2	70	2	0	0.767	0	2	0	0	0	0	1	0	0	0	433.1076	433.8907	433.8966	450.1573	443.1224	450.1451	457.1076	7	0	150	0.125	0.2
457.1124	21	105	4	200	1	25	2	0	0	1	0	0	0	0	0.8249	0	1	0	0	457.1124	460.1175	460.1175	474.1753	464.9641	474.1631	478.1124	4	0	0	0.5543	0.9767
478.1172	24	106	4	150	1	15	2	0	0	2	0	0	0	0	0.5247	0	2	0	0	478.1172	481.1229	481.1229	495.1944	485.6694	495.1822	502.1172	7	150	0	0.1922	0.686
