onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0001	22.0002	85	4	200	1	60	1	0.7833	0	1	0	0	0	0	0	0	1	0	0	0.0001	0.8032	0.8194	17.067	10.0323	17.055	22.0003	5	0	0	0.7531	0.7061	1.4261	1.6128
22.0067	22.0003	86	4	150	1	35	1	0.9859	0	2	0	0	0	0	0	0	1	0	0	22.0067	23.0112	23.2648	39.0724	32.0376	39.0602	44.007	5	150	0	0.3196	0.8338	1.6261	1.6128
44.0129	20.0002	87	4	200	2	85	1	0	0	0	2	0	0	0.4923	0	2	0	0	0	44.0129	47.0192	47.0193	61.0778	51.5339	61.0657	64.0131	3	100	100	0.4463	0.3552	1.4262	1.6128
64.0186	22.0002	88	4	150	2	20	1	0	0	0	1	0	0	0.9668	0	2	0	0	0	64.0186	67.025	67.025	81.0707	72.0145	81.0585	86.0188	5	0	150	0.8632	0.0142	1.4261	1.4128
86.025	23.0009	89	4	200	1	90	1	0.9473	0	2	0	0	0	0	0	0	2	0	0	86.025	86.9898	87.0019	103.0895	96.0553	103.0776	109.0259	6	100	100	0.4652	0.5784	1.6394	1.4128
109.0352	22.0001	90	4	150	1	80	1	0.642	0	2	0	0	0	0	0	0	1	0	0	109.0352	109.6894	109.7004	126.0945	119.0597	126.0823	131.0353	5	150	0	0.6579	0.4723	2.0259	1.8127
131.0402	23	91	4	200	2	40	1	0	0	0	1	0	0	0.5253	0	1	0	0	0	131.0402	134.0462	134.0463	148.0866	138.5889	148.0744	154.0402	6	100	100	0.5805	0.509	2.2259	1.4128
154.0456	23.0001	92	4	150	2	90	1	0	0	0	1	0	0	0.5517	0	1	0	0	0	154.0456	157.0511	157.0512	171.0917	161.6205	171.0795	177.0457	6	0	150	0.8384	0.292	1.826	2.2258
177.051	25.0001	93	4	200	1	75	1	1.0148	0	2	0	0	0	0	0	0	2	0	0	177.051	178.0779	178.0893	194.1101	187.0753	194.0979	202.0511	8	100	100	0.1557	0.0684	2.2393	1.4127
202.0559	22	94	4	150	1	80	1	1.0425	0	1	0	0	0	0	0	0	1	0	0	202.0559	203.1098	203.1469	219.1145	212.0796	219.1022	224.0559	5	150	0	0.4234	0.5151	1.4261	1.6127
