onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0018	23.0026	1	1	200	1	25	1	1.1568	0	1	0	0	0	0	0	0	1	0	0	0.0018	1.213	1.2289	17.1031	10.0731	17.091	23.0044	6	100	100	0.5212	0.7195
23.1106	23.0016	2	1	150	1	30	1	1.1791	0	1	0	0	0	0	0	0	1	0	0	23.1106	24.3193	24.3262	40.1866	33.1435	40.1759	46.1122	6	0	150	0.1617	0.4387
46.1479	23.0006	3	1	200	2	10	1	0	0	0	1	0	0	1.0397	0	1	0	0	0	46.1479	49.1555	49.1556	63.2306	54.2345	63.2186	69.1485	6	0	0	0.7928	0.9833
69.1793	21	4	1	150	2	20	1	0	0	0	2	0	0	1.4583	0	1	0	0	0	69.1793	72.1868	72.1869	86.2346	77.6705	86.2226	90.1793	4	150	0	0.5201	0.1161
90.198	23.0001	5	1	200	1	75	1	1.2542	0	2	0	0	0	0	0	0	2	0	0	90.198	91.4874	91.4989	107.2661	100.2321	107.254	113.1981	6	100	100	0.3839	0.5962
113.2205	20	6	1	150	1	85	1	1.3689	0	1	0	0	0	0	0	0	2	0	0	113.2205	114.6191	114.6229	130.2834	123.2494	130.2714	133.2205	3	0	150	0.8649	0.3192
133.2396	24.0001	7	1	200	2	65	1	0	0	0	2	0	0	1.0617	0	2	0	0	0	133.2396	136.2559	136.2559	150.302	141.3411	150.29	157.2397	7	0	0	0.1769	0.9851
157.259	25.0001	8	1	150	2	85	1	0	0	0	1	0	0	1.5741	0	1	0	0	0	157.259	160.2771	160.2773	174.3322	165.8705	174.3201	182.2591	8	0	150	0.2606	0.4692
182.2778	23.0001	9	1	200	1	70	1	1.0643	0	2	0	0	0	0	0	0	2	0	0	182.2778	183.3799	183.3949	199.3487	192.3147	199.3367	205.2779	6	0	0	0.5623	0.7808
205.2965	23.0001	10	1	150	1	15	1	2.2379	0	1	0	0	0	0	0	0	2	0	0	205.2965	207.5711	207.5851	222.3661	215.3319	222.354	228.2966	6	150	0	0.6078	0.4139
228.3174	23.0001	11	1	200	2	60	1	0	0	0	2	0	0	0.7666	0	2	0	0	0	228.3174	231.3333	231.3333	245.3967	236.1275	245.3847	251.3175	6	100	100	0.8385	0.1088
251.3363	24.0001	12	1	150	2	20	1	0	0	0	2	0	0	0.9938	0	1	0	0	0	251.3363	254.3538	254.3538	268.4006	259.3719	268.3887	275.3364	7	150	0	0.4622	0.5047
